hour,stop_id,total,label
9,23255,216,2
9,23255,198,1
9,23255,724,2
9,23256,212,2
9,23256,768,2
9,23257,80,1
9,23257,543,2
9,23258,675,2
9,23258,403,2
9,23258,784,2
9,23258,625,2
9,23258,0,0
9,23258,617,2
9,23258,1794,2
9,23259,1843,2
9,23259,0,0
9,23259,2204,2
9,23259,0,0
9,23259,0,0
9,23259,5474,2
9,23259,0,0
9,23259,2970,2
9,23259,0,0
9,23259,0,0
9,23259,0,0
9,23259,2929,2
9,23260,1193,2
9,23260,0,0
9,23260,0,0
9,23260,0,0
9,23260,1460,2
9,23260,0,0
9,23260,3580,2
9,23260,1906,2
9,23260,0,0
9,23260,0,0
9,23260,0,0
9,23260,1996,2
9,23261,540,2
9,23261,1005,2
9,23262,153,1
9,23262,358,2
9,23262,449,2
9,23262,886,2
9,23262,246,2
9,23263,320,2
9,23263,767,2
9,23263,1103,2
9,23263,558,2
9,23263,1076,2
9,23263,599,2
9,23263,704,2
9,23264,174,1
9,23264,461,2
9,23264,669,2
9,23264,352,2
9,23264,570,2
9,23264,323,2
9,23264,422,2
9,23265,301,2
9,23265,382,2
9,23265,1056,2
9,23265,616,2
9,23265,356,2
9,23265,443,2
9,23265,336,2
9,23266,1678,2
9,23267,828,2
9,23268,1515,2
9,23268,812,2
9,23268,1699,2
9,23268,889,2
9,23269,2038,2
9,23269,1689,2
9,23269,923,2
9,23270,672,2
9,23270,867,2
9,23271,847,2
9,23271,991,2
9,23271,740,2
9,23272,351,2
9,23272,368,2
9,23272,684,2
9,23273,410,2
9,23273,0,0
9,23273,374,2
9,23274,189,1
9,23275,584,2
9,23275,703,2
9,23275,821,2
9,23275,963,2
9,23275,0,0
9,23275,827,2
9,23275,810,2
9,23276,738,2
9,23276,547,2
9,23276,593,2
9,23276,1377,2
9,23276,0,0
9,23276,700,2
9,23276,703,2
9,23277,1262,2
9,23277,1060,2
9,23277,526,2
9,23277,0,0
9,23277,2530,2
9,23277,0,0
9,23277,0,0
9,23277,0,0
9,23277,0,0
9,23277,0,0
9,23277,0,0
9,23277,1160,2
9,23278,387,2
9,23278,1223,2
9,23278,598,2
9,23278,497,2
9,23279,1800,2
9,23279,1461,2
9,23279,1428,2
9,23280,566,2
9,23280,0,0
9,23280,0,0
9,23280,0,0
9,23280,706,2
9,23280,0,0
9,23280,0,0
9,23280,0,0
9,23280,1453,2
9,23280,0,0
9,23280,670,2
9,23280,0,0
9,23280,0,0
9,23280,552,2
9,23281,4906,2
9,23281,4334,2
9,23281,2605,2
9,23282,3570,2
9,23282,2306,2
9,23282,627,2
9,23282,3278,2
9,23283,552,2
9,23283,0,0
9,23283,0,0
9,23283,517,2
9,23283,0,0
9,23283,556,2
9,23283,1148,2
9,23283,0,0
9,23283,0,0
9,23283,0,0
9,23283,0,0
9,23283,0,0
9,23283,0,0
9,23283,510,2
9,23284,527,2
9,23284,0,0
9,23284,235,2
9,23284,719,2
9,23284,0,0
9,23284,1250,2
9,23284,0,0
9,23284,0,0
9,23284,0,0
9,23284,0,0
9,23284,0,0
9,23284,0,0
9,23284,0,0
9,23284,555,2
9,23285,0,0
9,23285,1389,2
9,23285,1939,2
9,23285,1443,2
9,23286,482,2
9,23286,1716,2
9,23286,1863,2
9,23286,985,2
9,23287,1017,2
9,23287,0,0
9,23287,1154,2
9,23287,0,0
9,23287,3383,2
9,23287,0,0
9,23287,986,2
9,23287,0,0
9,23287,0,0
9,23287,0,0
9,23287,0,0
9,23287,0,0
9,23287,0,0
9,23287,1858,2
9,23288,1069,2
9,23288,1307,2
9,23288,0,0
9,23288,0,0
9,23288,0,0
9,23288,1252,2
9,23288,0,0
9,23288,3871,2
9,23288,0,0
9,23288,587,2
9,23288,0,0
9,23288,0,0
9,23288,0,0
9,23288,0,0
9,23289,412,2
9,23289,926,2
9,23289,1406,2
9,23289,1469,2
9,23291,746,2
9,23291,1215,2
9,23291,1616,2
9,23291,847,2
9,23292,1134,2
9,23293,846,2
9,23293,200,2
9,23294,561,2
9,23294,1631,2
9,23294,1147,2
9,23294,666,2
9,23295,754,2
9,23295,271,2
9,23296,0,0
9,23296,260,2
9,23296,0,0
9,23296,985,2
9,23296,773,2
9,23296,556,2
9,23297,242,2
9,23297,413,2
9,23297,408,2
9,23297,563,2
9,23297,0,0
9,23297,0,0
9,23298,684,2
9,23298,0,0
9,23298,1120,2
9,23298,0,0
9,23299,784,2
9,23299,1079,2
9,23299,0,0
9,23299,330,2
9,23299,0,0
9,23300,570,2
9,23300,143,1
9,23300,385,2
9,23300,435,2
9,23300,140,1
9,23301,435,2
9,23301,263,2
9,23301,476,2
9,23302,269,2
9,23302,2171,2
9,23302,1316,2
9,23303,176,1
9,23303,324,2
9,23303,699,2
9,23304,435,2
9,23304,794,2
9,23304,851,2
9,23304,410,2
9,23305,866,2
9,23305,0,0
9,23305,0,0
9,23305,1114,2
9,23305,0,0
9,23305,2758,2
9,23305,0,0
9,23305,1113,2
9,23305,494,2
9,23305,0,0
9,23305,0,0
9,23305,866,2
9,23305,0,0
9,23305,0,0
9,23305,0,0
9,23306,797,2
9,23306,622,2
9,23306,0,0
9,23306,0,0
9,23306,1906,2
9,23306,0,0
9,23306,0,0
9,23306,819,2
9,23306,0,0
9,23306,0,0
9,23306,0,0
9,23307,0,0
9,23307,416,2
9,23307,548,2
9,23307,436,2
9,23307,405,2
9,23307,718,2
9,23307,626,2
9,23308,269,2
9,23308,0,0
9,23308,69,1
9,23308,395,2
9,23308,569,2
9,23308,339,2
9,23308,373,2
9,23308,402,2
9,23308,279,2
9,23309,227,2
9,23309,102,1
9,23309,552,2
9,23309,0,0
9,23309,258,2
9,23309,342,2
9,23309,212,2
9,23310,365,2
9,23310,1556,2
9,23310,1935,2
9,23310,1474,2
9,23310,1778,2
9,23310,1312,2
9,23310,497,2
9,23311,244,2
9,23311,759,2
9,23311,1111,2
9,23311,1346,2
9,23311,407,2
9,23311,690,2
9,23311,668,2
9,23312,940,2
9,23312,1214,2
9,23312,1257,2
9,23312,1522,2
9,23312,904,2
9,23313,1168,2
9,23313,1902,2
9,23313,765,2
9,23314,737,2
9,23314,2164,2
9,23314,746,2
9,23314,1352,2
9,23314,967,2
9,23315,352,2
9,23315,1036,2
9,23315,859,2
9,23315,646,2
9,23315,550,2
9,23316,0,0
9,23316,1093,2
9,23316,0,0
9,23316,669,2
9,23316,293,2
9,23316,562,2
9,23316,360,2
9,23317,0,0
9,23317,626,2
9,23317,0,0
9,23317,229,2
9,23317,855,2
9,23317,1011,2
9,23317,413,2
9,23317,426,2
9,23317,575,2
9,23318,0,0
9,23318,597,2
9,23318,0,0
9,23318,949,2
9,23318,362,2
9,23318,1321,2
9,23318,571,2
9,23318,671,2
9,23318,506,2
9,23319,591,2
9,23319,1022,2
9,23319,456,2
9,23319,316,2
9,23319,427,2
9,23319,558,2
9,23321,432,2
9,23321,2361,2
9,23321,525,2
9,23321,1239,2
9,23321,717,2
9,23322,303,2
9,23322,601,2
9,23322,310,2
9,23323,0,0
9,23323,916,2
9,23323,0,0
9,23323,356,2
9,23323,2301,2
9,23323,545,2
9,23323,497,2
9,23323,362,2
9,23323,353,2
9,23324,0,0
9,23324,200,2
9,23324,0,0
9,23324,146,1
9,23324,467,2
9,23324,358,2
9,23324,135,1
9,23325,0,0
9,23325,55,1
9,23325,0,0
9,23325,141,1
9,23325,616,2
9,23325,42,1
9,23326,106,1
9,23326,131,1
9,23326,0,0
9,23326,116,1
9,23326,870,2
9,23326,0,0
9,23326,0,0
9,23327,0,0
9,23327,384,2
9,23327,0,0
9,23327,0,0
9,23327,333,2
9,23327,612,2
9,23327,677,2
9,23327,376,2
9,23329,0,0
9,23329,680,2
9,23329,0,0
9,23329,305,2
9,23329,450,2
9,23330,405,2
9,23330,576,2
9,23330,856,2
9,23330,879,2
9,23330,699,2
9,23331,547,2
9,23331,693,2
9,23331,818,2
9,23331,499,2
9,23331,300,2
9,23332,107,1
9,23332,191,1
9,23332,0,0
9,23332,128,1
9,23332,155,1
9,23332,140,1
9,23333,128,1
9,23333,0,0
9,23333,140,1
9,23333,144,1
9,23333,159,1
9,23333,155,1
9,23334,61,1
9,23334,128,1
9,23334,88,1
9,23334,0,0
9,23334,74,1
9,23334,124,1
9,23334,184,1
9,23335,51,1
9,23335,51,1
9,23335,68,1
9,23335,122,1
9,23335,155,1
9,23335,23,1
9,23335,112,1
9,23335,108,1
9,23335,0,0
9,23335,316,2
9,23335,87,1
9,23335,175,1
9,23335,71,1
9,23335,209,2
9,23335,0,0
9,23335,147,1
9,23335,242,2
9,23335,141,1
9,23336,64,1
9,23336,103,1
9,23336,66,1
9,23336,0,0
9,23336,154,1
9,23336,191,1
9,23336,70,1
9,23336,139,1
9,23338,239,2
9,23338,178,1
9,23338,0,0
9,23338,304,2
9,23338,63,1
9,23338,389,2
9,23338,0,0
9,23338,0,0
9,23338,329,2
9,23338,162,1
9,23339,246,2
9,23339,0,0
9,23339,214,2
9,23339,143,1
9,23339,630,2
9,23339,193,1
9,23339,462,2
9,23339,464,2
9,23339,0,0
9,23340,334,2
9,23340,298,2
9,23340,518,2
9,23340,123,1
9,23340,416,2
9,23340,0,0
9,23340,501,2
9,23340,0,0
9,23340,0,0
9,23341,265,2
9,23341,309,2
9,23341,624,2
9,23342,184,1
9,23342,262,2
9,23342,399,2
9,23342,708,2
9,23343,307,2
9,23343,185,1
9,23343,209,2
9,23343,795,2
9,23343,279,2
9,23343,134,1
9,23344,271,2
9,23344,420,2
9,23344,425,2
9,23344,1331,2
9,23344,337,2
9,23344,295,2
9,23345,604,2
9,23345,728,2
9,23345,765,2
9,23345,2260,2
9,23345,859,2
9,23346,225,2
9,23346,276,2
9,23346,232,2
9,23347,453,2
9,23347,155,1
9,23347,140,1
9,23348,169,1
9,23348,123,1
9,23348,120,1
9,23349,61,1
9,23349,176,1
9,23349,153,1
9,23349,140,1
9,23349,117,1
9,23350,355,2
9,23350,624,2
9,23350,636,2
9,23350,869,2
9,23350,666,2
9,23351,139,1
9,23351,232,2
9,23351,327,2
9,23351,116,1
9,23351,256,2
9,23351,120,1
9,23351,230,2
9,23351,169,1
9,23352,114,1
9,23352,335,2
9,23352,230,2
9,23352,373,2
9,23352,126,1
9,23352,48,1
9,23352,135,1
9,23352,350,2
9,23352,173,1
9,23353,307,2
9,23353,225,2
9,23353,504,2
9,23353,529,2
9,23353,1096,2
9,23353,628,2
9,23353,538,2
9,23353,681,2
9,23353,578,2
9,23354,372,2
9,23354,976,2
9,23354,484,2
9,23354,464,2
9,23354,642,2
9,23354,709,2
9,23354,451,2
9,23354,544,2
9,23354,99,1
9,23355,406,2
9,23355,144,1
9,23356,176,1
9,23356,163,1
9,23357,225,2
9,23357,93,1
9,23358,180,1
9,23358,416,2
9,23359,501,2
9,23359,361,2
9,23359,633,2
9,23359,301,2
9,23360,0,0
9,23360,142,1
9,23360,0,0
9,23360,192,1
9,23360,292,2
9,23360,150,1
9,23360,173,1
9,23360,129,1
9,23361,0,0
9,23361,190,1
9,23361,0,0
9,23361,188,1
9,23361,232,2
9,23361,253,2
9,23361,279,2
9,23362,0,0
9,23362,327,2
9,23362,0,0
9,23362,381,2
9,23362,628,2
9,23362,338,2
9,23362,544,2
9,23362,493,2
9,23363,0,0
9,23363,0,0
9,23363,289,2
9,23363,121,1
9,23363,50,1
9,23363,145,1
9,23364,59,1
9,23364,375,2
9,23364,143,1
9,23364,0,0
9,23364,255,2
9,23364,0,0
9,23364,185,1
9,23364,150,1
9,23364,111,1
9,23365,121,1
9,23365,21,1
9,23365,0,0
9,23365,0,0
9,23365,180,1
9,23366,8,0
9,23366,27,1
9,23366,3,0
9,23367,0,0
9,23367,208,2
9,23367,0,0
9,23367,148,1
9,23367,299,2
9,23368,267,2
9,23368,171,1
9,23368,230,2
9,23368,198,1
9,23368,309,2
9,23368,323,2
9,23368,325,2
9,23368,267,2
9,23369,444,2
9,23369,491,2
9,23369,816,2
9,23369,416,2
9,23369,874,2
9,23369,269,2
9,23369,596,2
9,23370,563,2
9,23370,829,2
9,23370,961,2
9,23370,1088,2
9,23370,596,2
9,23370,268,2
9,23370,643,2
9,23371,543,2
9,23372,630,2
9,23373,659,2
9,23373,644,2
9,23374,517,2
9,23374,432,2
9,23375,1689,2
9,23375,806,2
9,23376,565,2
9,23376,828,2
9,23377,420,2
9,23377,335,2
9,23377,305,2
9,23378,126,1
9,23378,234,2
9,23378,263,2
9,23379,188,1
9,23379,551,2
9,23379,354,2
9,23380,0,0
9,23380,210,2
9,23380,191,1
9,23380,304,2
9,23380,0,0
9,23380,156,1
9,23380,263,2
9,23380,247,2
9,23380,349,2
9,23380,370,2
9,23381,0,0
9,23381,493,2
9,23381,0,0
9,23381,541,2
9,23381,384,2
9,23381,443,2
9,23381,335,2
9,23381,569,2
9,23381,556,2
9,23381,287,2
9,23382,237,2
9,23382,758,2
9,23382,0,0
9,23382,402,2
9,23382,0,0
9,23382,540,2
9,23382,96,1
9,23382,424,2
9,23382,351,2
9,23383,0,0
9,23383,109,1
9,23383,0,0
9,23383,136,1
9,23383,62,1
9,23383,39,1
9,23383,109,1
9,23383,126,1
9,23383,111,1
9,23384,128,1
9,23384,339,2
9,23384,0,0
9,23384,228,2
9,23384,0,0
9,23384,145,1
9,23384,194,1
9,23384,188,1
9,23384,155,1
9,23384,151,1
9,23385,191,1
9,23385,441,2
9,23385,0,0
9,23385,247,2
9,23385,0,0
9,23385,212,2
9,23385,311,2
9,23385,236,2
9,23385,280,2
9,23385,212,2
9,23386,399,2
9,23386,334,2
9,23387,168,1
9,23387,238,2
9,23388,216,2
9,23388,168,1
9,23389,443,2
9,23389,1026,2
9,23389,461,2
9,23981,375,2
9,23981,189,1
9,23981,227,2
9,23994,838,2
9,23994,835,2
9,23994,1372,2
9,23392,197,1
9,23392,297,2
9,23392,396,2
9,23395,0,0
9,23395,569,2
9,23395,0,0
9,23395,502,2
9,23395,629,2
9,23395,1026,2
9,23395,1015,2
9,23395,530,2
9,23395,772,2
9,23395,472,2
9,23397,218,2
9,23397,239,2
9,23401,590,2
9,23402,409,2
9,23402,646,2
9,23402,549,2
9,23402,475,2
9,23403,757,2
9,23403,223,2
9,23404,0,0
9,23404,1026,2
9,23404,0,0
9,23404,391,2
9,23404,1322,2
9,23404,670,2
9,23404,1443,2
9,23404,996,2
9,23404,809,2
9,23404,1184,2
9,23404,644,2
9,23406,0,0
9,23406,266,2
9,23406,84,1
9,23406,92,1
9,23406,0,0
9,23406,125,1
9,23406,109,1
9,23406,167,1
9,23406,161,1
9,23406,92,1
9,23406,68,1
9,23407,0,0
9,23407,262,2
9,23407,67,1
9,23407,133,1
9,23407,0,0
9,23407,76,1
9,23407,141,1
9,23407,84,1
9,23407,111,1
9,23407,82,1
9,23407,214,2
9,23408,1054,2
9,23408,542,2
9,23408,1001,2
9,23408,351,2
9,23408,800,2
9,23408,1753,2
9,23408,833,2
9,23408,1887,2
9,23408,488,2
9,23408,3129,2
9,23409,1385,2
9,23409,2634,2
9,23409,550,2
9,23410,0,0
9,23410,1111,2
9,23410,0,0
9,23410,419,2
9,23410,1012,2
9,23410,408,2
9,23410,523,2
9,23410,637,2
9,23410,610,2
9,23411,62,1
9,23411,19,0
9,23411,96,1
9,23411,62,1
9,23412,174,1
9,23412,877,2
9,23412,227,2
9,23412,130,1
9,23412,0,0
9,23412,256,2
9,23412,592,2
9,23413,52,1
9,23413,156,1
9,23413,105,1
9,23413,173,1
9,23414,143,1
9,23414,125,1
9,23414,15,0
9,23416,78,1
9,23417,42,1
9,23417,94,1
9,23417,76,1
9,23418,104,1
9,23418,123,1
9,23418,142,1
9,23419,121,1
9,23419,331,2
9,23419,117,1
9,23420,24,1
9,23420,31,1
9,23420,16,0
9,23421,204,2
9,23421,307,2
9,23421,57,1
9,23422,50,1
9,23422,124,1
9,23422,149,1
9,23423,420,2
9,23423,226,2
9,23423,577,2
9,23423,224,2
9,23423,258,2
9,23424,323,2
9,23424,664,2
9,23424,1112,2
9,23424,392,2
9,23424,277,2
9,23425,141,1
9,23425,38,1
9,23425,51,1
9,23425,84,1
9,23425,21,1
9,23425,132,1
9,23425,71,1
9,23425,83,1
9,23425,115,1
9,23425,143,1
9,23425,45,1
9,23426,25,1
9,23426,66,1
9,23426,15,0
9,23426,31,1
9,23426,30,1
9,23426,37,1
9,23426,103,1
9,23426,37,1
9,23426,64,1
9,23426,56,1
9,23427,300,2
9,23427,79,1
9,23427,163,1
9,23427,113,1
9,23427,516,2
9,23428,108,1
9,23428,245,2
9,23428,54,1
9,23428,56,1
9,23428,105,1
9,23429,1000,2
9,23429,1211,2
9,23429,642,2
9,23429,1361,2
9,23429,615,2
9,23430,423,2
9,23430,1584,2
9,23430,2262,2
9,23430,1022,2
9,23430,1115,2
9,23431,1920,2
9,23431,1218,2
9,23431,1970,2
9,23431,1105,2
9,23432,1749,2
9,23432,1285,2
9,23432,2693,2
9,23432,1222,2
9,23432,3088,2
9,23433,236,2
9,23433,110,1
9,23435,248,2
9,23435,981,2
9,23435,404,2
9,23436,451,2
9,23436,668,2
9,23438,912,2
9,23438,516,2
9,23438,2570,2
9,23438,766,2
9,23438,1424,2
9,23445,0,0
9,23445,0,0
9,23445,24,1
9,23445,7,0
9,23445,208,2
9,23445,31,1
9,23449,0,0
9,23449,252,2
9,23449,215,2
9,23449,130,1
9,23449,0,0
9,23449,233,2
9,23449,355,2
9,23449,250,2
9,23449,334,2
9,23450,0,0
9,23450,233,2
9,23450,0,0
9,23450,138,1
9,23450,102,1
9,23450,152,1
9,23450,178,1
9,23450,158,1
9,23450,109,1
9,23450,112,1
9,23453,2745,2
9,23453,1468,2
9,23456,376,2
9,23456,537,2
9,23456,343,2
9,23456,587,2
9,23456,390,2
9,23456,0,0
9,23456,679,2
9,23457,121,1
9,23457,110,1
9,23457,81,1
9,23457,224,2
9,23457,76,1
9,23457,562,2
9,23457,169,1
9,23458,354,2
9,23458,65,1
9,23458,113,1
9,23458,81,1
9,23459,345,2
9,23459,265,2
9,23459,469,2
9,23459,0,0
9,23459,257,2
9,23459,550,2
9,23459,489,2
9,23459,112,1
9,23459,0,0
9,23462,233,2
9,23462,156,1
9,23465,0,0
9,23465,417,2
9,23465,229,2
9,23465,195,1
9,23465,0,0
9,23465,348,2
9,23465,337,2
9,23465,359,2
9,23465,353,2
9,23465,170,1
9,23466,92,1
9,23466,144,1
9,23466,223,2
9,23468,124,1
9,23468,168,1
9,23468,0,0
9,23468,137,1
9,23468,0,0
9,23469,0,0
9,23469,714,2
9,23469,118,1
9,23469,0,0
9,23470,53,1
9,23470,0,0
9,23470,82,1
9,23470,65,1
9,23470,0,0
9,23472,519,2
9,23472,0,0
9,23472,0,0
9,23472,143,1
9,23473,196,1
9,23473,169,1
9,23473,64,1
9,23473,310,2
9,23473,1417,2
9,23473,0,0
9,23473,378,2
9,23473,0,0
9,23473,119,1
9,23473,214,2
9,23473,0,0
9,23473,0,0
9,23474,141,1
9,23475,23,1
9,23476,30,1
9,23477,50,1
9,23479,56,1
9,23481,213,2
9,23481,123,1
9,23481,151,1
9,23483,250,2
9,23484,76,1
9,23488,349,2
9,23488,671,2
9,23488,412,2
9,23491,82,1
9,23492,14,0
9,23493,16,0
9,23504,175,1
9,23504,315,2
9,23504,111,1
9,23505,158,1
9,23505,116,1
9,23505,105,1
9,23507,673,2
9,23507,1328,2
9,23507,322,2
9,23507,856,2
9,23507,356,2
9,23508,120,1
9,23509,208,2
9,23509,506,2
9,23509,312,2
9,23509,642,2
9,23509,344,2
9,23509,338,2
9,23510,195,1
9,23510,996,2
9,23510,750,2
9,23511,287,2
9,23511,460,2
9,23511,597,2
9,23511,337,2
9,23511,460,2
9,23511,444,2
9,23512,1130,2
9,23512,2015,2
9,23513,283,2
9,23513,232,2
9,23513,821,2
9,23514,291,2
9,23514,271,2
9,23515,121,1
9,23515,324,2
9,23515,149,1
9,23516,646,2
9,23516,288,2
9,23517,383,2
9,23517,479,2
9,23518,563,2
9,23518,455,2
9,23519,412,2
9,23519,217,2
9,23520,77,1
9,23521,122,1
9,23523,729,2
9,23523,126,1
9,23523,478,2
9,23523,608,2
9,23524,379,2
9,23525,369,2
9,23525,639,2
9,23526,268,2
9,23526,508,2
9,23526,352,2
9,23527,286,2
9,23527,329,2
9,23527,256,2
9,23531,121,1
9,23531,149,1
9,23531,95,1
9,23531,144,1
9,23531,83,1
9,23531,211,2
9,23531,148,1
9,23531,148,1
9,23531,116,1
9,23531,166,1
9,23531,413,2
9,23531,189,1
9,23698,204,2
9,23698,342,2
9,23720,232,2
9,23720,119,1
9,23749,708,2
9,23749,2279,2
9,23641,291,2
9,23398,111,1
9,23399,206,2
9,23400,257,2
9,23400,1220,2
9,23500,379,2
9,23501,122,1
9,23241,214,2
9,23155,1140,2
9,23155,1125,2
9,23155,1274,2
9,23155,1037,2
9,23155,355,2
9,23434,21,1
9,23434,0,0
9,23434,29,1
9,23434,29,1
9,23434,109,1
9,23434,205,2
9,23200,411,2
9,23200,389,2
9,23200,385,2
9,23200,482,2
9,23200,389,2
9,23290,379,2
9,23290,216,2
9,23290,484,2
9,23290,857,2
9,23290,391,2
9,23439,15,0
9,23439,105,1
9,23439,47,1
9,23439,78,1
9,23437,66,1
9,23437,207,2
9,23437,180,1
9,23437,478,2
9,23537,47,1
9,23537,802,2
9,23537,315,2
9,23537,435,2
9,23537,893,2
9,23537,240,2
9,23537,144,1
9,23537,107,1
9,23463,720,2
9,23463,1167,2
9,23463,513,2
9,23463,1037,2
9,23464,660,2
9,23464,666,2
9,23464,365,2
9,23464,681,2
9,23464,8,0
9,23480,284,2
9,23480,155,1
9,23480,211,2
9,23480,156,1
9,23482,313,2
9,23482,0,0
9,23482,267,2
9,23482,488,2
9,23482,572,2
9,23448,742,2
9,23448,0,0
9,23448,384,2
9,23448,1358,2
9,23448,1216,2
9,23447,934,2
9,23447,401,2
9,23447,423,2
9,23447,273,2
9,23446,682,2
9,23446,5,0
9,23446,285,2
9,23446,1067,2
9,23446,1155,2
9,23471,312,2
9,23471,318,2
9,23471,498,2
9,23471,483,2
9,23394,291,2
9,23394,338,2
9,23394,267,2
9,23393,130,1
9,23393,310,2
9,23393,240,2
9,23528,250,2
9,23528,474,2
9,23528,314,2
9,23454,20,1
9,23454,99,1
9,23454,312,2
9,23538,301,2
9,23538,41,1
9,23538,541,2
9,23538,974,2
9,23538,781,2
9,23530,306,2
9,23530,562,2
9,23530,568,2
9,23530,587,2
9,23529,172,1
9,23529,336,2
9,23983,0,0
9,23320,37,1
9,23320,41,1
9,23320,104,1
9,23320,106,1
9,23150,686,2
9,23150,471,2
9,23150,613,2
9,23150,240,2
9,23150,204,2
9,23150,905,2
9,23150,605,2
9,23150,1091,2
9,23150,598,2
9,23150,1231,2
9,23405,44,1
9,23405,66,1
9,23405,39,1
9,23405,36,1
9,23442,229,2
9,23442,585,2
9,23442,825,2
9,23489,259,2
9,23489,230,2
9,23440,290,2
9,23440,276,2
9,23440,387,2
9,23440,351,2
9,23440,149,1
9,23440,195,1
9,23440,81,1
9,23440,324,2
9,23440,672,2
9,23440,518,2
9,23440,449,2
9,23441,52,1
9,23441,56,1
9,23441,105,1
9,23441,82,1
9,23441,40,1
9,23441,19,0
9,23441,67,1
9,23441,74,1
9,23441,99,1
9,23441,18,0
9,23467,60,1
9,23467,5,0
9,23467,84,1
9,23444,126,1
9,23478,270,2
9,23544,1962,2
9,23544,2525,2
9,23544,3474,2
9,23544,1066,2
9,23545,405,2
9,23546,932,2
9,23552,82,1
9,23558,597,2
9,23562,136,1
9,23562,128,1
9,23569,189,1
9,23575,225,2
9,23598,428,2
9,23815,253,2
9,23818,161,1
9,23818,1030,2
9,23823,364,2
9,23857,545,2
9,23857,234,2
9,23857,289,2
9,23858,118,1
9,23871,299,2
9,23871,101,1
9,23871,4,0
9,23872,1443,2
9,23872,2031,2
9,23874,637,2
9,23877,218,2
9,23878,158,1
9,23880,112,1
9,23884,239,2
9,23884,33,1
9,23884,284,2
9,23917,233,2
9,23920,106,1
9,23920,1522,2
9,23920,4957,2
9,23920,970,2
9,23921,1559,2
9,23921,1673,2
9,23922,485,2
9,23923,522,2
9,23925,223,2
9,23918,1412,2
9,23918,228,2
9,23918,823,2
9,23918,787,2
9,23918,2250,2
9,23918,604,2
9,23918,227,2
9,23918,435,2
9,23532,1,0
9,23532,8,0
9,23536,51,1
9,23855,299,2
9,23741,988,2
9,23741,1640,2
9,23883,353,2
9,23697,782,2
9,23738,404,2
9,23756,338,2
9,23876,500,2
9,23856,356,2
9,23866,300,2
9,23866,418,2
9,23866,966,2
9,23924,196,1
9,23573,145,1
9,23573,148,1
9,23731,291,2
9,23731,105,1
9,23533,30,1
9,23533,52,1
9,23533,49,1
9,23595,130,1
9,23557,219,2
9,23579,345,2
9,23586,649,2
9,23586,330,2
9,23819,306,2
9,23597,1035,2
9,23597,260,2
9,23597,296,2
9,23600,498,2
9,23600,585,2
9,23600,317,2
9,23728,757,2
9,23728,185,1
9,23911,198,1
9,23911,1292,2
9,23543,142,1
9,23543,234,2
9,23543,55,1
9,23993,82,1
9,23993,51,1
9,23995,102,1
9,23995,584,2
9,23995,128,1
9,23995,762,2
9,23949,96,1
9,23948,290,2
9,23947,92,1
9,23946,141,1
9,23944,104,1
9,23941,133,1
9,23941,273,2
9,23942,768,2
9,23942,532,2
9,23943,241,2
9,23958,52,1
9,23958,93,1
9,23950,186,1
9,23863,754,2
9,23863,187,1
9,23960,812,2
9,23960,375,2
9,23961,98,1
9,23961,42,1
9,23962,307,2
9,23964,509,2
9,23970,96,1
9,23969,82,1
9,23968,80,1
9,23965,267,2
9,23963,669,2
9,23972,91,1
9,23971,313,2
9,23967,100,1
9,23967,154,1
9,23564,360,2
9,23572,701,2
9,23572,355,2
9,23572,841,2
9,23893,87,1
9,23629,385,2
9,23896,316,2
9,23933,44,1
9,23937,36,1
9,23938,55,1
9,23940,194,1
9,23822,451,2
9,23339,195,1
9,23849,5,0
9,23849,0,0
9,23849,12,0
9,23850,52,1
9,23850,36,1
9,23101,2091,2
9,23101,1363,2
9,23101,641,2
9,23101,664,2
9,23101,911,2
9,23101,1289,2
9,23101,1247,2
9,23102,437,2
9,23102,608,2
9,23102,585,2
9,23102,286,2
9,23102,343,2
9,23102,1136,2
9,23102,518,2
9,23103,447,2
9,23103,672,2
9,23103,877,2
9,23103,357,2
9,23103,939,2
9,23103,616,2
9,23103,147,1
9,23104,367,2
9,23104,344,2
9,23104,439,2
9,23104,283,2
9,23104,466,2
9,23104,230,2
9,23104,563,2
9,23105,1958,2
9,23105,2754,2
9,23105,1133,2
9,23105,1552,2
9,23105,3051,2
9,23105,450,2
9,23106,555,2
9,23106,856,2
9,23106,386,2
9,23106,774,2
9,23106,104,1
9,23106,458,2
9,23107,367,2
9,23107,778,2
9,23107,1005,2
9,23107,986,2
9,23108,266,2
9,23108,854,2
9,23108,1129,2
9,23108,1120,2
9,23108,87,1
9,23108,501,2
9,23109,185,1
9,23109,1000,2
9,23109,4,0
9,23109,597,2
9,23110,1582,2
9,23110,1202,2
9,23110,742,2
9,23110,3523,2
9,23110,685,2
9,23110,1158,2
9,23110,290,2
9,23111,2161,2
9,23111,2220,2
9,23111,567,2
9,23111,398,2
9,23111,3400,2
9,23111,1460,2
9,23112,1624,2
9,23112,1392,2
9,23112,2042,2
9,23112,1300,2
9,23112,85,1
9,23113,573,2
9,23113,50,1
9,23113,1227,2
9,23113,175,1
9,23113,492,2
9,23113,849,2
9,23114,3033,2
9,23114,2127,2
9,23114,3301,2
9,23114,421,2
9,23114,437,2
9,23115,317,2
9,23115,423,2
9,23115,691,2
9,23115,0,0
9,23116,0,0
9,23116,236,2
9,23116,220,2
9,23116,455,2
